labels,text
1,Hat K.k. heute etwas Besonderes?
1,Dann müssen wir es danach machen.
1,"Ich habe zehn Mäuse, jay ist nicht komittal"
1,Wo an waren auch hungrig
1,Pls sprechen mit dem Kunden Machan.
1,"irgendwo da draußen unter dem hellen Mondlicht jemand denken in u einige, wo draußen, wo Träume wahr werden... goodnite & amp; süße Träume"
1,"Wen ur liebenswerte Bums wütend wid u, dnt nehmen es ernst.. Coz wütend ist d meisten kindisch n wahre Art und Weise zeigt tiefe Zuneigung, Pflege n Luv!. kettoda manda... Haben schönen Tag da."
0,Liebe U've eingeladen zu XCHAT. Dies ist unser letzter Versuch zu kontaktieren u! Txt CHAT bis 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
1,Also wats ur Meinung abt ihn und wie abt ist Charakter?
1,"Jay schnüffelt und sagt mir, dass x die Akkorde total vermasselt, während wir sprechen"
1,No..few Stunden vor.wurden Haarschnitt.
1,"Kein Wunder, weil ich ein silbernes Auto sah, aber ich sah ein schwarzes..."
1,"Lmao, mach ein Foto und schick es mir."
1,"Sprich nur, wenn du das Gefühl hast, dass deine Worte besser sind als die Stille... Gud mrng:-)"
1,"Nein, dafür ist sie gerade in Schottland."
1,Arbeitest du die ganze Woche?
0,Herzlichen Glückwunsch entweder £500 von CD-Geschenkgutscheinen & Freier Eintritt 2 unsere £100 wöchentliche Ziehung txt MUSIC an 87066 TnCs www.Ldew.com 1 win150ppmx3age16
1,Lol toll jetzt im immer hungrig.
1,Ja.. jetzt nur Ihre Nachricht gesehen..
1,Ich bin bei Mu in &lt;#&gt; Sekunden
1,In Ordnung.
1,"Ich sage Ihnen was, wenn Sie eine kleine Tabellenkalkulation machen und verfolgen, wessen Idee es war zu rauchen, um herauszufinden, wer für den ganzen Monat Februar zu viel raucht, werde ich kommen"
0,"Zu verkaufen - Arsenal Dartboard. Guter Zustand, aber keine Doppel-oder Höhen!"
1,"Schauen Sie nicht auf das Gebäude zurück, weil Sie keinen Mantel haben und ich will nicht, dass Sie kranker werden. Beeilen Sie sich einfach nach Hause und tragen Sie einen Mantel ins Fitnessstudio!!!"
1,"Mein schmerzlicher persönlicher Gedanke: ""Ich versuche immer, jeden glücklich zu halten, aber niemand erkennt mich, wenn ich allein bin."""
1,Danke für fünf schöne Wünsche. Sie rocken
1,Du unerschrockenes Duo du! Viel Spaß und wir sehen uns beide bald.
1,"Ich bat Sen, Channai zu kommen und Arbeit zu suchen."
1,Dad ging aus Oredi...
1,"Ich hoffe, dass es wahr ist, dass ich vermisst werde, weil ich ihn wirklich vermisse!"
1,Oder wir gehen 4 Abendessen lor. Aiya i dunno...
1,"Arme gut, wie geht's Cardiff und Uni?"
1,"In der Tat, wann gehen Sie? Ich denke, addie geht zurück in die Schule tun oder heiraten"
1,"Coole Brise... Helle Sonne... Frische Blume... Twittern Vögel... All diese warten auf wünschen u: ""GOODMORNING & amp; HABEN EINEN NICE-TAG"" :)"
1,Ya:) geht für Restaurant..
1,"Es ist okay, ich habe gerade gefragt, hat u knw tht no?"
0,Kostenlos 1. Woche Eintrag 2 TEXTPOD 4 eine Chance 2 gewinnen 40 GB iPod oder £250 Bargeld pro wk. Txt POD zu 84128 Ts&Cs www.textpod.net custcare 08712405020.
1,Diese duckenden Chinchillas
1,Ich bin in einer Ehe-Funktion
1,"Sieht aus wie u wil b bekommen einen headstart im verlassen hier bout 2.30ish aber wenn u r verzweifelt für meine Firma könnte ich in früher gehen-wir waren gehen, um im Sommer zu treffen."
1,"Geben Sie keinen fliegenden Affen wo sie denken, und ich habe sicherlich nichts dagegen. Jeder Freund von mir und all das!"
0,Als registrierter Optin-Abonnenten ur Draw 4 £100 Geschenkgutschein wird bei Erhalt einer korrekten ans zu 80062 Whats No1 in den BBC-Charts eingetragen
1,Ich beginne im Juni.
1,"Das ist gut, denn ich brauche Drogen."
1,Blöd.es nicht möglich
1,"Können wir alle schneller entscheiden, weil meine Schwester nach Hause geht?"
0,Endlich Sommer hier! Lust auf einen Chat oder flirten mit sexy Singles im yr Bereich? Um MATCHED zu bekommen einfach antworten SUMMER jetzt. Free 2 Join. OptOut txt STOP Help08714742804
1,U jetzt schlafen.. Oder Sie nehmen? Haha.. Ich habe Spione wat.. Ich online überprüfen n antworten Mails lor..
0,CLAIRE hier bin Havin Borin Zeit & bin jetzt allein U will über 2nite? Chat jetzt 09099725823 Hoffnung 2 C U Luv CLAIRE xx Anrufe£1/minmoremobsEMSPOBox45PO139WA
1,"Mit der Welt zu kämpfen ist einfach, u entweder gewinnen oder verlieren bt kämpfen mit einigen1, die nahe an u ist Dificult, wenn u verlieren - u verlieren, wenn u gewinnen - u immer noch verlieren."
0,Gekauft ein Klingelton und jetzt immer Texte kosten 3 Pfund bietet mehr Töne etc
1,Der Erste kommt um 12 Uhr rein.
0,"09066362231 URGENT! Ihr Handy No 07xxxxxxxx hat am 02/06/03 einen $2.000 Bonus-Caller-Preis gewonnen! Dies ist der 2. Versuch, SIE zu erreichen! Rufen Sie 09066362231 so schnell wie möglich an!"
1,"Ok gut, dann komme ich später zu finden u... C Glück habe ich gesagt, u zu gehen früher... Später pple nehmen beenden u nicht mehr..."
1,Wat macht u thk I 'll fallen. Aber eigentlich ich thk ich bin ziemlich anfällig 2 Stürze. Glück mein Vater zu Hause frage ich ihn kommen n holen mich bereits.
0,"YOU 07801543489 sind garantiert die neuesten Nokia Phone, ein 40 GB iPod MP3-Player oder ein £500 Preis! Txt Wort:COLLECT auf No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
1,Ihr Konto wurde erfolgreich von INR &lt;DECIMAL&gt; wiederaufgefüllt. Ihr KeralaCircle Prepaid Kontostand ist Rs &lt;DECIMAL&gt;. Ihre Transaktions-ID ist KR &lt;#&gt;.
1,Ich werde Sie nicht mit Ihrer Erlaubnis anfassen.
0,Hallo seine LUCY Hubby bei meetins den ganzen Tag Fri & I B allein im Hotel U Phantasie Kreuzkümmel über? Pls verlassen msg 2 Tage 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
1,Nehmen Sie einige kleine Dosis Tablette für Fieber
1,"Oh, U muss deinen REAL Valentine erst mitgenommen haben, um einzukaufen."
1,"Ich habe Ihnen gerade eine E-Mail geschickt – an eine Adresse mit incomm in it, ist das richtig?"
1,Wirst du die ganze Nacht bei Blake sein?
1,"Freundschaft ist kein Spiel zu spielen, Es ist kein Wort zu sagen, Es beginnt nicht im März und endet im Mai, Es ist morgen, gestern, heute und e"
1,"Warte... solltest du jetzt simsen? Ich bezahle nicht dein Ticket, weißt du!"
1,Ich beobachte Loser w my sis dis after. So u wan 2 treffen mich 4 Abendessen bei nite a nicht?
1,Warum du mich so fernhältst
1,"Ich denke, es ist weit mehr als das, aber finden Sie heraus. Prüfen Sie Google Maps für einen Ort aus Ihrem Wohnheim."
1,"Meine Reise war ok, aber ziemlich anstrengend lor. Uni beginnt heute, aber es ist ok 4 mich, weil ich keine Module, sondern jus konzentrieren sich auf mein endgültiges yr Projekt."
1,"Hast du schon immer ""Welp"" gesagt?"
1,"Ich bin ein Kerl, Brausen ist Pflicht"
1,In Ordnung.
1,Die Reinheit der Freundschaft zwischen zwei ist nicht über das Lächeln nach dem Lesen der weitergeleiteten Nachricht..It über das Lächeln nur durch das Sehen des Namens. Gud evng musthu
1,"Tut mir leid, ich rufe später an."
1,"(Ich sollte hinzufügen, dass es mir egal ist und wenn du es nicht kannst, kann ich wenigstens diesen Kerl dazu bringen, sich zu verarschen, aber hey, dein Geld, wenn du es willst)"
1,"Hallo Geliebter! Wie geht dieser neue Job? Bist du jetzt da? Bist du glücklich? Denkst du an mich? Ich wache auf, mein Sklave und sende dir einen neckenden Kuss aus dem Meer"
1,Ich habe deine Nummer Gautham gesagt.
1,"Sag ihnen, dass sie mich nirgendwo untersuchen müssen."
1,"Ok, ich empfange Juz.."
1,"Ich kann nicht glauben, dass ich heute Morgen so viele Dinge zu dir gesagt habe, als alles, was ich wirklich sagen wollte, ein guter Morgen war, ich liebe dich! Hab einen schönen Morgen. Bis später in der Bibliothek."
0,"Ihr Konto wurde mit 500 FREE Textnachrichten gutgeschrieben. Um zu aktivieren, nur txt das Wort: CREDIT zu Nr: 804888 T&Cs www.80488.biz"
1,"Am Ende kotzt sie vielleicht noch, aber es ist in Ordnung. Nicht alles wird rauskommen."
1,Wie geht es dir mit money...als in dir...Geld eine Sache zu tun....wie bist du sha!
1,"Es hat alles mit dem Wetter zu tun. Halten Sie extra warm. Es ist kalt, aber nichts Ernstes. Pls viel Vitamin c"
1,"Ich bin immer auf Yahoo Messenger jetzt. Senden Sie einfach die Nachricht an mich und ich werde es bekommen, müssen Sie es vielleicht im mobilen Modus sha senden, aber ich werde es bekommen. Und wird antworten."
1,Es sollte bereit sein für &lt;TIME&gt;
1,"Zeit n Lächeln r die zwei entscheidenden Dinge in unserem Leben. Manchmal Zeit macht uns zu vergessen Lächeln, und manchmal jemand Lächeln macht uns zu vergessen Zeit mittags"
0,"SMS. ac JSco: Energie ist hoch, aber u kann nicht wissen, wo 2Kanal es. 2 Tage ur Führung Fähigkeiten r stark. Psychisch? Antwort ANS w / Frage. Ende? Antwort END JSCO"
1,Host-basierte IDPS für Linux-Systeme.
1,Ich werde dort auf &lt;#&gt; in Ordnung sein.
1,"Oh mein Gott, ich bin fast zu Hause."
0,Vielen Dank für die Abstimmung. Jetzt singen zusammen mit den Sternen mit Karaoke auf Ihrem Handy. Für einen kostenlosen Link nur mit SING jetzt antworten.
1,"Wen ur liebenswerte Bums wütend wid u, dnt nehmen es ernst.. Coz wütend ist d meisten kindisch n wahre Art und Weise zeigt tiefe Zuneigung, Pflege n Luv!. kettoda manda... Haben schönen Tag da."
1,"Klingt nach etwas, das jemand, der mich testet, sagen würde:"
1,"Wenn u jemanden lieben Dont machen sie zu lieben u so viel wie u tun. Aber lieben sie so sehr, dass sie nicht wollen, um von jedem außer Ihnen geliebt werden... Gud nit."
1,"Pete, ist das dein Handy noch? Seine Jenny vom College und Leanne.Was machst du jetzt?:)"
1,"Tut mir leid, nur um zu überprüfen, ob es dir nichts ausmacht, mich um halb acht vom Bahnhof abzuholen."
1,"Hey sweet, Ich habe mich gefragt, wann Sie einen Moment hatten, wenn Sie zu mir kommen könnten? Ich möchte eine Datei an jemanden senden, aber es wird nicht über Yahoo für sie gehen, weil ihre Verbindung saugt, erinnern Sie sich, wenn Sie diese Seite für mich einrichten, um die Format-Disc zu gehen und herunterladen? Können Sie mir sagen, wie man das macht? Oder kennen Sie einen anderen Weg, um große Dateien herunterzuladen? Weil sie Dinge direkt aus dem Internet herunterladen können. Jede Hilfe wäre toll, meine Beute... *Teasing Kuss*"
1,"Wie geht's dem Champion, der gerade Glasgow verlässt?"
1,"Ich frage mich, ob Sie diese SMS bekommen?"
1,Ich muss nach Hause kommen und dir einen guten Lovin geben...
0,"Unser brandneuer mobiler Musik-Service ist jetzt live. Der kostenlose Musik-Player kommt in Kürze. Einfach auf Ihrem Handy installieren, um Inhalte von den Top-Künstlern zu durchsuchen."
1,"Soll ich eines fragen, wenn du mich nicht verwechselst?"
1,Prüfen Sie wid corect speling dh Sarkasmus
0,"URGENT! Ihr Handy-Nr. wurde am 01.08.03 mit einem Bonus-Caller-Preis von £2.000 ausgezeichnet! Dies ist unser 2. Versuch, mit Ihnen in Kontakt zu treten! Rufen Sie 0871-4719-523 BOX95QU BT National Rate"
1,Bist du wütend auf mich?
1,Ich thk u dun haf 2 Hinweis in e Forum bereits lor... Cos ich sagte ron n Darren geht 2 sagen shuhui.
1,Hallo:)cts Mitarbeiter wie geht es Ihnen?
1,Pls pls finden es von Tante nike heraus.
1,"Wow... Ich liebe dich sooo sehr, weißt du? Ich kann es kaum ertragen! Ich frage mich, wie dein Tag geht und wenn du gut bist, meine Liebe... Ich denke an dich und vermisse dich"
1,Kein Schreien bedeutet Schreien.
1,"Hey, was passiert ist, ist in Ordnung."
1,Hätte ich eine Quittung oder etwas früher abholen sollen
1,"Ich glaube, Chennai hat sich gut eingelebt?"
1,Ich wollte dir das nicht schicken!
1,"Leider habe ich gerade herausgefunden, dass wir meine Schwester am Abend vom Flughafen abholen müssen, also denke nicht, dass ich überhaupt ausgehen werde."
1,Schrecklich bf... ich jetzt v hungrig...
1,Erinnern Sie sich an diesem Tag..
0,"Sie haben ein Nokia 7250i gewonnen. Dies ist, was Sie erhalten, wenn Sie unsere kostenlose Auktion gewinnen. Zum Teil senden Sie jetzt Nokia an 86021. HG/Suite342/2Lands Row/W1JHL 16+"
1,Wie fühlt es sich an? Herr. Ihr nicht mein echter Valentine nur mein yo Valentine sogar tho u kaum spielen!!
1,Alles klingt gut. Finger. Macht es schwierig zu tippen
1,Frühestens mittwochs
1,"Du bist dir nicht sicher, dass ich nicht versuche, Xavier zu rauchen, weil ich nicht rauchen will, nachdem mir gesagt wurde, dass ich zu viel rauche?"
1,"K nach Nordstrom kommen, wenn du fertig bist"
1,Nun Pressekonferenz da:)
0,"Hallo von Orange. Für 1 Monat kostenlosen Zugang zu Spielen, Nachrichten und Sport, plus 10 kostenlose Texte und 20 Foto-Nachrichten, antworten JA. Es gelten die Bedingungen: www.orange.co.uk/ow"
1,Nach Abschluss des Studiums. Es gibt keine Verwendung in der Finanzierung beitreten.
1,"Guten Tag, meine Liebe! Irgendwelche Jobaussichten? Vermisst du mich? Was machst du? Bist du faul und trostlos, hmmm? Oder glücklich und erfüllt mit meiner Liebe?"
1,"Bishan Lar näher... keine Notwendigkeit, so früh zu kaufen, denn wenn ich jetzt kauf, muss ich mein Auto parken..."
1,Ich weiß es nicht mehr oh
1,Er wurde alt und Raiden bekam Buff
1,Er sagt hallo und um deinen Arsch zurück in den Süden Tampa (vorzugsweise bei einem Kegger)
1,In e msg jus jetzt. U sagte Danke für das Geschenk.
1,U auch...
1,Hast du Chechi genannt?
1,"Ja, wir machen Totes, wann willst du?"
1,"Ok ich fand dis pierre cardin eine, die normal aussieht kostet 20 seine auf Verkauf."
1,"Guter Schlaf geht es um Rhythmus. Der Mensch muss einen Rhythmus etablieren, den der Körper lernen und nutzen wird. Wenn Sie mehr wissen wollen :-)"
1,"Nachricht von. Ich bin im Truro Krankenhaus auf ext. Sie können mich hier anrufen., wie ich ein Telefon an meiner Seite habe"
1,"Einzelne Linie mit einer großen Bedeutung:::: ""Miss anything 4 ur ""Best Life"" aber, verpassen Sie nicht ur bestes Leben für alles... Gud nyt..."
1,"Hast du etwas Gasgeld, eine Chance, dass du und die Gang auf ein großartiges Natur-Abenteuer gehen wollt?"
1,Machen Sie sich keine Sorgen...verwenden Sie Eisstücke in einer Stoffpackung.Nehmen Sie auch 2 Tabletten.
1,Der Typ sah gerade ein geparktes Auto mit seinem Schiebedach. Sux
1,"Machen Sie sich bereit, um auf Ihre ausgezeichnete Untergesicht :)"
1,Tmrw. Im Finish 9 Türen
1,"Die &lt;#&gt; g, die ich vor ein paar Tagen sah, will der Kerl verkaufen WiFi nur für &lt;#&gt; und mit 3g für &lt;#&gt;. Deshalb habe ich ihn ausgeblendet."
1,Ich komme zu spät.
1,"Was auch immer, ich bin ziemlich sauer."
1,Heute ist ACCEPT TAG..U Akzeptieren Sie mich als? Bruder Schwester Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No RPly bedeutet Feind
1,So viel Image habe ich im Unterricht nicht.
1,"Nein:-)ich habe Gerüchte bekommen, dass Sie eine Wohnung in Chennai kaufen werden:-)"
0,Ur cash-balance ist derzeit 500 Pfund - zur Maximierung ur cash-in jetzt senden GO an 86688 nur 150p/msg. CC 08718720201 HG/Suite342/2Lands Reihe/W1J6HL
0,SMS ACTION - A BRAND NEW Nokia 7250 ist bis 4 Auktion heute! Auktion ist kostenlos 2 beitreten und teilnehmen! Txt NOKIA zu 86021 jetzt! HG/Suite342/2Lands Reihe/W1J6HL
1,"Meine sis ist fangen e Show in e Nachmittag, so dass ich nicht beobachten w sie. So c u wan 2 Uhr heute oder tmr lor."
1,Hört sich so schnell an.
1,"Nein, um neugierig zu sein, denke ich. Idk bin ich über Reaktion, wenn ich verrückt bin?"
1,"Erinnern Sie sich an alle diejenigen, die ich während der Tage der satanischen Betrüger in me.need, um einen Preis zu zahlen, so sei es.may Schicksal halten mich gehen und wie u sagte beten, dass ich den Geist über das gleiche zu bekommen."
1,"Wie man ein Mädchen glücklich macht? Es ist überhaupt nicht schwierig, Mädchen glücklich zu machen. U muss nur sein... 1. Ein Freund 2. Companion 3. Lover 4. Chef.... &lt;#&gt;. Guter Hörer &lt;#&gt;. Organisator &lt;#&gt;. Guter Freund &lt;#&gt;. Sehr sauber &lt;#&gt;. Sympathisch &lt;#&gt;. Leichtathletisch &lt;#&gt;. Warm........ &lt;#&gt;. Courageous &lt;#&gt;. Determiniert &lt;#&gt;. True &lt;#&gt;. Abhängig &lt;#&gt;. Intelligent..... &lt;&gt;. Psychologist &lt;#&gt;. Pest Exterminator &lt;... Psychiatrist &lt;#&gt;. &gt;.. helt;........................................................................................................................... "
1,"Ich wette, die Brothas jagen dich alle!"
1,"Ich buche Chez Jules für halb acht, wenn das in Ordnung ist?"
1,Hhahhaahahahh rofl wtf nig war leonardo in Ihrem Zimmer oder so etwas
1,"Ja, bei Derek's Haus, bis Sonntag &lt;3"
1,"Es ist cool, lass es mich wissen, bevor es um &lt;#&gt; beginnt, ich werde den ganzen Tag draußen sein und ungefähr"
1,"Tut mir leid, ich rufe später an."
1,"Ich habe mich gefragt, ob es okay wäre, Onkel John anzurufen und ihn wissen zu lassen, dass die Dinge nicht die gleichen sind wie hier. Dass &lt;#&gt; Dollar ist 2Jahre gesendet und dass Sie wissen, es ist eine Belastung, aber ich plane, jeden Cent, den er gibt, zurückzuzahlen. Jeder Cent, so dass ich etwas von Ihnen zu erwarten ist nicht praktisch. So etwas."
1,"Es gibt keine anderen Gebühren nach der Übertragung Gebühren und Sie können jederzeit widerrufen, wie Sie möchten"
1,"Suchen Sie nicht Liebe, lassen Sie die Liebe finden U. Das ist, warum seine genannt Verlieben, bcoz U nicht zwingen sich, U nur fallen und U wissen, dass es Smeone zu halten U..."
1,Um 4. Gehen wir zu Bill Millers.
1,Ich liebe dich. Du zündest meine Seele an. Es ist nicht nur ein Funke. Aber es ist eine Flamme. Eine große rohe Flamme. XoXo
1,"Irgendjemand ist sicherlich gemacht 4 u. Und Gott hat eine perfekte Zeit beschlossen, um u treffen dat Person.... bis Den,..... Genießen Sie ur crushes....................................................................................................................................................................................................................................."
1,Das ist mein Flitterwochen-Outfit. :)
1,"Wird es helfen, wenn wir morgen wieder zurückkommen wollen?"
0,PRIVATE! Ihr Kontoauszug für 2003 zeigt 800 unerlöste S. I. M. Punkte. Rufen Sie 08719899230 Identifier Code: 41685 Läuft am 07/11/04 ab
1,Niemals Schuld an einem Tag im Leben ur. Gute Tage geben u Glück. Schlechte Tage geben u Erfahrung. Beide sind wesentlich im Leben! Alle sind Gottes Segen! Guten Morgen.:
1,"Pls bestätigen die Zeit, den Scheck einzusammeln."
0,Als registrierter Abonnent yr ziehen 4 ein £100 Geschenkgutschein wird bei Erhalt einer korrekten ans eingegeben. Wann sind die nächsten olympischen. Txt ans zu 80062
0,URGENT! Ihre Handy-Nummer wurde mit einem £2000 Preis GARANTEED ausgezeichnet. Rufen Sie 09061790121 von Land Linie. Anspruch 3030. Gültig 12 Stunden nur 150ppm
1,Daddy wird sich gut um dich kümmern :)
1,"Ja, wahrscheinlich muss ich noch mit Leo nachsehen."
1,K.dann noch etwas Besonderes?
1,"Carlos nimmt sich seine süße Zeit wie immer, also lass mich wissen, wann du und Patty fertig bist/wollen zu rauchen und ich werde ihm sagen, dass er Arsch schleppen soll."
1,Ok pa. Nichts Problem:-)
1,"Haben Sie von diesem Job gehört? Ich gehe zu diesem Wildlife-Gespräch heute Abend, wenn u want2come. Its that2worzels and a wizzle or whatever it is?!"
1,"Gott hob eine Blume und dippeditinaDEW, liebevoll berührt es, die sich in u, und die er begabt tomeandsaid, DER Freund ist 4U"
